Company,CompanyLocation,Year,BeanOrigin,Continent,CocoaPercent,CocoaBin,IngredientCount,IngredientInitials,Rating
Solstice,U.S.A.,2018,India,Asia,70.0,60-70%,3,"B,S,C",3.25
Solstice,U.S.A.,2021,Vietnam,Asia,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2009,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.0
Soma,Canada,2009,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.0
Soma,Canada,2009,Ghana,Africa,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2009,Papua New Guinea,Oceania,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2009,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2009,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2010,Blend,Other,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2011,Grenada,North America,70.0,60-70%,3,"B,S,C",2.75
Soma,Canada,2011,Bolivia,South America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2011,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2011,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2011,Blend,Other,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2011,Peru,South America,64.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2012,Haiti,North America,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2012,Guatemala,North America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2012,Blend,Other,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2012,Papua New Guinea,Oceania,85.0,80-90%,3,"B,S,C",3.5
Soma,Canada,2012,U.S.A.,North America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2012,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2012,Blend,Other,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2012,Blend,Other,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2013,Peru,South America,70.0,60-70%,3,"B,S,C",2.75
Soma,Canada,2013,Indonesia,Asia,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2013,Blend,Other,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2013,Dominican Republic,North America,77.0,70-80%,3,"B,S,C",3.75
Soma,Canada,2013,Trinidad,North America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2013,Blend,Other,88.0,80-90%,3,"B,S,C",4.0
Soma,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2013,Blend,Other,67.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2013,Jamaica,North America,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2014,Nicaragua,North America,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2014,Nicaragua,North America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2014,Ecuador,South America,80.0,70-80%,3,"B,S,C",3.5
Soma,Canada,2014,Peru,South America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2014,Vanuatu,Oceania,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2015,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2015,Venezuela,South America,75.0,70-80%,3,"B,S,C",4.0
Soma,Canada,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2016,Dominican Republic,North America,62.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2016,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2016,Brazil,South America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2016,Nicaragua,North America,70.0,60-70%,3,"B,S,C",3.75
Soma,Canada,2016,Blend,Other,75.0,70-80%,3,"B,S,C",3.75
Soma,Canada,2016,Vietnam,Asia,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2017,Fiji,Oceania,70.0,60-70%,3,"B,S,C",3.25
Soma,Canada,2017,Colombia,South America,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2018,Haiti,North America,70.0,60-70%,3,"B,S,C",3.0
Soma,Canada,2018,Madagascar,Africa,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2018,Venezuela,South America,70.0,60-70%,3,"B,S,C",4.0
Soma,Canada,2021,Blend,Other,62.0,60-70%,4,"B,S,C,V",3.25
Soma,Canada,2021,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2021,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.5
Soma,Canada,2021,Vietnam,Asia,70.0,60-70%,3,"B,S,C",4.0
Somerville,U.S.A.,2014,Nicaragua,North America,70.0,60-70%,2,"B,S",3.25
Somerville,U.S.A.,2014,U.S.A.,North America,70.0,60-70%,2,"B,S",3.5
Soul,Canada,2017,Dominican Republic,North America,70.0,60-70%,2,"B,S",3.25
Soul,Canada,2017,Ecuador,South America,75.0,70-80%,2,"B,S",3.25
Soul,Canada,2017,Papua New Guinea,Oceania,77.0,70-80%,2,"B,S",3.25
Soul,Canada,2017,Madagascar,Africa,70.0,60-70%,2,"B,S",3.5
Soul,Canada,2017,Venezuela,South America,75.0,70-80%,2,"B,S",3.5
Soul,Canada,2017,Tanzania,Africa,80.0,70-80%,2,"B,S",3.5
Spagnvola,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,4,"B,S,C,V",3.0
Spagnvola,U.S.A.,2012,Dominican Republic,North America,80.0,70-80%,4,"B,S,C,V",3.0
Spagnvola,U.S.A.,2012,Dominican Republic,North America,75.0,70-80%,4,"B,S,C,V",3.25
Spencer,Australia,2014,Vanuatu,Oceania,72.0,70-80%,3,"B,S,C",2.75
Spencer,Australia,2016,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.5
Spencer,Australia,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.75
Spencer,Australia,2016,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.75
Spencer,U.S.A.,2017,Peru,South America,70.0,60-70%,3,"B,S,C",2.75
Spencer,U.S.A.,2017,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.5
Spencer,U.S.A.,2017,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.75
Spinnaker,U.S.A.,2021,Belize,North America,70.0,60-70%,2,"B,S",3.25
Spinnaker,U.S.A.,2021,Madagascar,Africa,70.0,60-70%,2,"B,S",3.5
Spinnaker,U.S.A.,2021,Uganda,Africa,70.0,60-70%,2,"B,S",3.5
Sprungli (Felchlin),Switzerland,2013,Bolivia,South America,70.0,60-70%,4,"B,S,C,L",3.0
SRSLY,U.S.A.,2013,Dominican Republic,North America,84.0,80-90%,3,"B,S,L",2.25
SRSLY,U.S.A.,2013,Dominican Republic,North America,70.0,60-70%,3,"B,S,L",3.0
Starchild,U.S.A.,2015,Ecuador,South America,70.0,60-70%,4,"B,S*,C,V",3.0
Starchild,U.S.A.,2015,Dominican Republic,North America,70.0,60-70%,4,"B,S*,C,V",3.0
Starchild,U.S.A.,2015,Guatemala,North America,70.0,60-70%,4,"B,S*,C,V",3.0
Starchild,U.S.A.,2015,Nicaragua,North America,70.0,60-70%,4,"B,S*,C,V",3.0
Starchild,U.S.A.,2015,Madagascar,Africa,70.0,60-70%,4,"B,S*,C,V",3.0
Stella (aka Bernrain),Switzerland,2011,India,Asia,72.0,70-80%,4,"B,S,C,V",3.25
Stella (aka Bernrain),Switzerland,2012,Brazil,South America,68.0,60-70%,4,"B,S,C,V",2.75
Stone Grindz,U.S.A.,2014,Ecuador,South America,84.0,80-90%,3,"B,S,C",3.5
Stone Grindz,U.S.A.,2014,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.5
Stone Grindz,U.S.A.,2017,Bolivia,South America,70.0,60-70%,3,"B,S,C",2.5
StRita Supreme,U.S.A.,2012,Philippines,Asia,65.0,60-70%,4,"B,S,C,V",2.5
StRita Supreme,U.S.A.,2012,Philippines,Asia,70.0,60-70%,4,"B,S,C,V",2.5
StRita Supreme,U.S.A.,2012,Philippines,Asia,75.0,70-80%,4,"B,S,C,V",2.75
Sublime Origins,U.S.A.,2013,Madagascar,Africa,67.0,60-70%,2,"B,S",2.75
Sublime Origins,U.S.A.,2013,Belize,North America,78.0,70-80%,2,"B,S",3.25
Summerbird,Denmark,2016,Peru,South America,61.0,60-70%,5,"B,S,C,V,L",2.5
Summerbird,Denmark,2016,Peru,South America,71.0,70-80%,5,"B,S,C,V,L",3.0
Suruca Chocolate,Venezuela,2016,Venezuela,South America,70.0,60-70%,3,"B,S,C",2.75
Suruca Chocolate,Venezuela,2016,Venezuela,South America,60.0,50-60%,3,"B,S,C",3.0
Svenska Kakaobolaget,Sweden,2015,Sri Lanka,Asia,70.0,60-70%,2,"B,S",2.75
Svenska Kakaobolaget,Sweden,2019,Tanzania,Africa,74.0,70-80%,2,"B,S",2.75
sweet beans,U.S.A.,2021,Honduras,North America,72.0,70-80%,3,"B,S,C",3.0
sweet beans,U.S.A.,2021,Peru,South America,72.0,70-80%,3,"B,S,C",3.0
sweet beans,U.S.A.,2021,Uganda,Africa,77.0,70-80%,3,"B,S,C",3.5
sweet beans,U.S.A.,2021,Trinidad,North America,80.0,70-80%,3,"B,S,C",3.75
Sweet Escalier,Japan,2018,Peru,South America,70.0,60-70%,5,"B,S,C,V,L",2.5
Sweet Escalier,Japan,2018,Tanzania,Africa,75.0,70-80%,3,"B,S,C",2.75
Sweet Escalier,Japan,2018,Belize,North America,70.0,60-70%,5,"B,S,C,V,L",3.0
Sweet Escalier,Japan,2018,Brazil,South America,70.0,60-70%,5,"B,S,C,V,L",3.0
Sweet Escalier,Japan,2018,Venezuela,South America,75.0,70-80%,5,"B,S,C,V,L",3.25
Sweetness,Canada,2020,Mexico,North America,74.0,70-80%,3,"B,S,C",3.0
Sweetness,Canada,2020,Peru,South America,68.0,60-70%,3,"B,S,C",3.25
Sweetness,Canada,2020,Papua New Guinea,Oceania,73.0,70-80%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2011,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.0
Szanto Tibor,Hungary,2012,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2012,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2012,Peru,South America,70.0,60-70%,3,"B,S,C",3.75
Szanto Tibor,Hungary,2013,Nicaragua,North America,70.0,60-70%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2013,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.5
Szanto Tibor,Hungary,2013,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.5
Szanto Tibor,Hungary,2014,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.5
Szanto Tibor,Hungary,2014,Cuba,North America,70.0,60-70%,3,"B,S,C",3.75
Szanto Tibor,Hungary,2015,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2015,Cuba,North America,88.0,80-90%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2015,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2015,Vietnam,Asia,70.0,60-70%,3,"B,S,C",3.25
Szanto Tibor,Hungary,2015,Brazil,South America,70.0,60-70%,3,"B,S,C",3.5
Szanto Tibor,Hungary,2015,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.75
Tabal,U.S.A.,2013,Mexico,North America,70.0,60-70%,4,"B,S,C,V",2.5
Tabal,U.S.A.,2013,Costa Rica,North America,70.0,60-70%,4,"B,S,C,V",2.75
Tabal,U.S.A.,2013,Dominican Republic,North America,70.0,60-70%,4,"B,S,C,V",2.75
Tabal,U.S.A.,2013,Peru,South America,70.0,60-70%,4,"B,S,C,V",3.0
Tablette (aka Vanillabeans),Japan,2015,Trinidad,North America,77.0,70-80%,4,"B,S,C,L",2.75
Tablette (aka Vanillabeans),Japan,2015,Colombia,South America,70.0,60-70%,5,"B,S,C,V,L",3.0
Tablette (aka Vanillabeans),Japan,2015,Papua New Guinea,Oceania,62.0,60-70%,5,"B,S,C,V,L",3.25
Tablette (aka Vanillabeans),Japan,2015,Vietnam,Asia,60.0,50-60%,5,"B,S,C,V,L",3.25
Tala,Vietnam,2019,Vietnam,Asia,70.0,60-70%,3,"B,S,C",2.75
Tala,Vietnam,2019,Vietnam,Asia,75.0,70-80%,3,"B,S,C",3.0
Tan Ban Skrati,Suriname,2016,Suriname,South America,70.0,60-70%,2,"B,S",3.25
Taste Artisan,U.S.A.,2019,Venezuela,South America,75.0,70-80%,4,"B,S,C,V",3.0
Taste Artisan,U.S.A.,2019,Peru,South America,75.0,70-80%,3,"B,S,C",3.25
Taste Artisan,U.S.A.,2019,Peru,South America,75.0,70-80%,3,"B,S,C",4.0
Taste Artisan aka Coleman and Davis,U.S.A.,2015,Madagascar,Africa,75.0,70-80%,4,"B,S,C,V",3.0
Taucherli,Switzerland,2019,Nicaragua,North America,72.0,70-80%,3,"B,S,C",3.0
Taucherli,Switzerland,2019,Mexico,North America,70.0,60-70%,3,"B,S,C",3.25
Taylor Made,U.S.A.,2021,Haiti,North America,67.0,60-70%,3,"B,S,C",2.75
Taza,U.S.A.,2007,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.0
Taza,U.S.A.,2009,Mexico,North America,75.0,70-80%,3,"B,S,C",2.75
Taza,U.S.A.,2011,Bolivia,South America,87.0,80-90%,3,"B,S,C",3.25
Taza,U.S.A.,2014,Belize,North America,68.0,60-70%,3,"B,S,C",3.0
TCHO,U.S.A.,2008,Ghana,Africa,70.0,60-70%,5,"B,S,C,V,L",2.5
TCHO,U.S.A.,2008,Peru,South America,70.0,60-70%,5,"B,S,C,V,L",2.5
TCHO,U.S.A.,2008,Peru,South America,70.0,60-70%,5,"B,S,C,V,L",2.5
TCHO,U.S.A.,2008,Madagascar,Africa,70.0,60-70%,5,"B,S,C,V,L",2.75
TCHO,U.S.A.,2009,Blend,Other,60.0,50-60%,5,"B,S,C,V,L",2.75
TCHO,U.S.A.,2009,Blend,Other,68.0,60-70%,5,"B,S,C,V,L",3.0
TCHO,U.S.A.,2016,Blend,Other,62.0,60-70%,5,"B,S,C,V,L",2.0
Tejas,U.S.A.,2012,Peru,South America,70.0,60-70%,4,"B,S,C,V",2.0
Tejas,U.S.A.,2012,Madagascar,Africa,70.0,60-70%,4,"B,S,C,V",2.75
Tejas,U.S.A.,2012,Bolivia,South America,70.0,60-70%,3,"B,S,C",2.75
Tejas,U.S.A.,2012,Brazil,South America,70.0,60-70%,3,"B,S,C",2.75
Tejas,U.S.A.,2012,Blend,Other,70.0,60-70%,4,"B,S,C,V",3.0
Tejas,U.S.A.,2012,Papua New Guinea,Oceania,70.0,60-70%,4,"B,S,C,V",3.0
Tejas,U.S.A.,2012,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.0
Tejas,U.S.A.,2012,Venezuela,South America,80.0,70-80%,4,"B,S,C,V",3.0
Tejas,U.S.A.,2012,Ecuador,South America,70.0,60-70%,4,"B,S,C,V",3.25
Tejas,U.S.A.,2012,Ecuador,South America,70.0,60-70%,3,"B,S,C",3.25
Tejas,U.S.A.,2012,Mexico,North America,70.0,60-70%,3,"B,S,C",3.25
Tejas,U.S.A.,2012,Bolivia,South America,67.0,60-70%,3,"B,S,C",3.25
Tejas,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,4,"B,S,C,V",3.5
Tejas,U.S.A.,2012,Brazil,South America,70.0,60-70%,3,"B,S,C",3.5
Terroir,U.S.A.,2014,Ecuador,South America,77.0,70-80%,2,"B,S",3.25
Terroir,U.S.A.,2014,Madagascar,Africa,67.0,60-70%,2,"B,S",3.75
Terroir,U.S.A.,2014,Uganda,Africa,73.0,70-80%,2,"B,S",3.75
Terroir,U.S.A.,2015,Peru,South America,70.0,60-70%,2,"B,S",2.75
Terroir,U.S.A.,2015,Ecuador,South America,70.0,60-70%,2,"B,S",3.25
Terroir,U.S.A.,2015,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.5
Terroir,U.S.A.,2015,Belize,North America,70.0,60-70%,2,"B,S",3.75
Terroir,U.S.A.,2015,Madagascar,Africa,70.0,60-70%,2,"B,S",3.75
Terroir,U.S.A.,2015,Guatemala,North America,70.0,60-70%,3,"B,S,C",3.75
Terroir,U.S.A.,2019,Haiti,North America,72.0,70-80%,3,"B,S,C",2.75
Terroir,U.S.A.,2019,Belize,North America,77.0,70-80%,3,"B,S,C",3.0
Terroir,U.S.A.,2019,Bolivia,South America,77.0,70-80%,3,"B,S,C",3.25
The Barn,Sweden,2015,Peru,South America,70.0,60-70%,3,"B,S,C",3.0
Theo,U.S.A.,2007,Venezuela,South America,91.0,90-100%,2,"B,S",2.0
Theo,U.S.A.,2007,Ivory Coast,Africa,75.0,70-80%,4,"B,S,C,V",2.5
Theo,U.S.A.,2007,Ghana,Africa,84.0,80-90%,4,"B,S,C,V",3.0
Theo,U.S.A.,2007,Blend,Other,75.0,70-80%,3,"B,S,C",3.0
Theo,U.S.A.,2007,Madagascar,Africa,65.0,60-70%,3,"B,S,C",3.5
Theo,U.S.A.,2012,Congo,Africa,65.0,60-70%,4,"B,S,C,V",3.25
Theobroma,Japan,2015,Peru,South America,70.0,60-70%,2,"B,S",3.25
Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,South America,70.0,60-70%,2,"B,S",3.5
Tibito,Colombia,2018,Colombia,South America,70.0,60-70%,3,"B,S,L",3.0
Tibito,Colombia,2018,Colombia,South America,70.0,60-70%,3,"B,S,L",3.25
Timo A. Meyer,Germany,2016,Belize,North America,72.0,70-80%,3,"B,S,C",3.75
Tiny House,U.S.A.,2019,Tanzania,Africa,71.0,70-80%,2,"B,S",2.75
To'ak,Ecuador,2020,Ecuador,South America,75.0,70-80%,3,"B,S,C",3.25
To'ak (Ecuatoriana),Ecuador,2014,Ecuador,South America,81.0,80-90%,2,"B,S",3.25
Tocoti,U.S.A.,2011,Venezuela,South America,72.0,70-80%,3,"B,S,C",2.75
Tocoti,U.S.A.,2011,Dominican Republic,North America,74.0,70-80%,3,"B,S,C",3.0
Tocoti,U.S.A.,2012,Bolivia,South America,77.0,70-80%,3,"B,S,C",3.0
Tosier,U.K.,2018,Haiti,North America,70.0,60-70%,3,"B,S,C",2.75
Tosier,U.K.,2018,Bolivia,South America,70.0,60-70%,3,"B,S,C",3.0
Tosier,U.K.,2018,Belize,North America,70.0,60-70%,3,"B,S,C",3.5
Tosier,U.K.,2019,Colombia,South America,70.0,60-70%,3,"B,S,C",2.75
Tree to Bar,South Korea,2019,Ecuador,South America,70.0,60-70%,2,"B,S",3.5
Treehouse,U.S.A.,2014,Dominican Republic,North America,72.0,70-80%,2,"B,S",3.0
Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,3,"B,S*,C",2.75
Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,North America,70.0,60-70%,3,"B,S*,C",3.25
Triangle Roasters,U.S.A.,2020,Nicaragua,North America,70.0,60-70%,2,"B,S",3.25
Triangle Roasters,U.S.A.,2020,Haiti,North America,70.0,60-70%,2,"B,S",3.25
Triangle Roasters,U.S.A.,2020,Guatemala,North America,70.0,60-70%,2,"B,S",3.75
Triangle Roasters,U.S.A.,2021,Philippines,Asia,70.0,60-70%,2,"B,S",3.25
Tribar,Peru,2018,Peru,South America,73.0,70-80%,3,"B,S,C",3.0
Tribar,Peru,2018,Peru,South America,70.0,60-70%,3,"B,S,C",3.5
Tribe,Canada,2020,Vietnam,Asia,70.0,60-70%,2,"B,S",2.75
Tribe,Canada,2020,Honduras,North America,70.0,60-70%,2,"B,S",2.75
Tribe,Canada,2020,Peru,South America,70.0,60-70%,2,"B,S",3.0
twenty-four blackbirds,U.S.A.,2011,Dominican Republic,North America,73.0,70-80%,2,"B,S",2.75
twenty-four blackbirds,U.S.A.,2013,Bolivia,South America,75.0,70-80%,2,"B,S",2.5
twenty-four blackbirds,U.S.A.,2013,Dominican Republic,North America,68.0,60-70%,2,"B,S",3.25
twenty-four blackbirds,U.S.A.,2014,Madagascar,Africa,75.0,70-80%,2,"B,S",3.5
twenty-four blackbirds,U.S.A.,2015,Dominican Republic,North America,75.0,70-80%,2,"B,S",2.75
twenty-four blackbirds,U.S.A.,2015,Ecuador,South America,75.0,70-80%,2,"B,S",3.5
twenty-four blackbirds,U.S.A.,2017,Tanzania,Africa,75.0,70-80%,2,"B,S",3.25
Two Ravens,U.S.A.,2016,Peru,South America,60.0,50-60%,3,"B,S,C",3.0
Uncouth,Canada,2017,Dominican Republic,North America,75.0,70-80%,2,"B,S",2.75
Uncouth,Canada,2017,Tanzania,Africa,75.0,70-80%,2,"B,S",3.0
Uncouth,Canada,2017,Guatemala,North America,75.0,70-80%,2,"B,S",3.25
Undone,U.S.A.,2014,Nicaragua,North America,74.0,70-80%,2,"B,S",2.75
Undone,U.S.A.,2014,Dominican Republic,North America,70.0,60-70%,2,"B,S",3.0
Upchurch,U.S.A.,2016,Madagascar,Africa,72.0,70-80%,2,"B,S",3.0
Upchurch,U.S.A.,2016,Tanzania,Africa,72.0,70-80%,2,"B,S",3.25
Urzi,Italy,2014,Venezuela,South America,65.0,60-70%,4,"B,S,C,V",3.25
Utopick,Spain,2017,Colombia,South America,70.0,60-70%,3,"B,S,C",3.75
Utopick,Spain,2018,Nicaragua,North America,70.0,60-70%,3,"B,S,C",3.75
Vaka,Canada,2020,Belize,North America,74.0,70-80%,3,"B,S,C",3.5
Valrhona,France,2006,Trinidad,North America,64.0,60-70%,5,"B,S,C,V,L",2.5
Valrhona,France,2006,Blend,Other,66.0,60-70%,5,"B,S,C,V,L",3.0
Valrhona,France,2006,Venezuela,South America,64.0,60-70%,5,"B,S,C,V,L",3.0
Valrhona,France,2006,Madagascar,Africa,64.0,60-70%,5,"B,S,C,V,L",3.5
Valrhona,France,2006,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",3.75
Valrhona,France,2007,Blend,Other,85.0,80-90%,5,"B,S,C,V,L",1.5
Valrhona,France,2007,Blend,Other,85.0,80-90%,5,"B,S,C,V,L",2.5
Valrhona,France,2007,Blend,Other,71.0,70-80%,5,"B,S,C,V,L",2.75
Valrhona,France,2007,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",3.0
Valrhona,France,2007,Venezuela,South America,64.0,60-70%,5,"B,S,C,V,L",3.25
Valrhona,France,2007,Venezuela,South America,65.0,60-70%,5,"B,S,C,V,L",3.75
Valrhona,France,2007,Madagascar,Africa,64.0,60-70%,5,"B,S,C,V,L",4.0
Valrhona,France,2009,Ghana,Africa,68.0,60-70%,5,"B,S,C,V,L",3.5
Valrhona,France,2009,Dominican Republic,North America,64.0,60-70%,5,"B,S,C,V,L",3.75
Valrhona,France,2009,Ecuador,South America,66.0,60-70%,5,"B,S,C,V,L",3.75
Valrhona,France,2011,Blend,Other,56.0,50-60%,5,"B,S,C,V,L",3.25
Valrhona,France,2011,Venezuela,South America,64.0,60-70%,5,"B,S,C,V,L",4.0
Valrhona,France,2012,Venezuela,South America,69.0,60-70%,5,"B,S,C,V,L",4.0
Valrhona,France,2013,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",3.5
Valrhona,France,2013,Dominican Republic,North America,64.0,60-70%,5,"B,S,C,V,L",3.5
Valrhona,France,2015,Peru,South America,63.0,60-70%,5,"B,S,C,V,L",4.0
Valrhona,France,2017,Blend,Other,60.0,50-60%,3,"B,S,C",3.25
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Africa,72.0,70-80%,3,"B,S,C",2.75
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Africa,76.0,70-80%,4,"B,S,C,V",2.75
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Africa,80.0,70-80%,4,"B,S,C,V",2.75
Vicuna,U.S.A.,2015,Bolivia,South America,70.0,60-70%,2,"B,S",3.25
Vicuna,U.S.A.,2015,Bolivia,South America,70.0,60-70%,2,"B,S",3.25
Vicuna,U.S.A.,2018,Bolivia,South America,70.0,60-70%,2,"B,S",2.75
Vicuna,U.S.A.,2018,Guatemala,North America,70.0,60-70%,2,"B,S",3.0
Vicuna,U.S.A.,2018,Dominican Republic,North America,70.0,60-70%,2,"B,S",3.25
Videri,U.S.A.,2012,Blend,Other,70.0,60-70%,3,"B,S,C",3.25
Videri,U.S.A.,2013,Blend,Other,90.0,80-90%,3,"B,S,C",3.75
Videri,U.S.A.,2014,Dominican Republic,North America,90.0,80-90%,3,"B,S,C",3.25
Videri,U.S.A.,2014,Trinidad,North America,75.0,70-80%,3,"B,S,C",3.5
Videri,U.S.A.,2014,Ecuador,South America,75.0,70-80%,3,"B,S,C",3.5
Videri,U.S.A.,2021,Guatemala,North America,75.0,70-80%,2,"B,S",2.75
Videri,U.S.A.,2021,Dominican Republic,North America,75.0,70-80%,2,"B,S",3.0
Videri,U.S.A.,2021,Blend,Other,70.0,60-70%,3,"B,S,C",3.5
Videri,U.S.A.,2021,Ecuador,South America,75.0,70-80%,2,"B,S",3.5
Vietcacao (A. Morin),France,2012,Vietnam,Asia,70.0,60-70%,4,"B,S,C,L",3.5
Vintage Plantations,U.S.A.,2014,Peru,South America,75.0,70-80%,3,"B,S,C",3.0
Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,South America,65.0,60-70%,3,"B,S,C",3.0
Violet Sky,U.S.A.,2015,Madagascar,Africa,77.0,70-80%,2,"B,S",2.75
Violet Sky,U.S.A.,2015,Guatemala,North America,77.0,70-80%,2,"B,S",2.75
Violet Sky,U.S.A.,2015,Belize,North America,77.0,70-80%,2,"B,S",3.0
Violet Sky,U.S.A.,2015,Venezuela,South America,77.0,70-80%,2,"B,S",3.0
Violet Sky,U.S.A.,2015,Peru,South America,77.0,70-80%,2,"B,S",3.25
Vivra,U.S.A.,2016,Peru,South America,70.0,60-70%,5,"B,S,C,V,L",2.5
Vivra,U.S.A.,2016,Venezuela,South America,70.0,60-70%,5,"B,S,C,V,L",2.5
Vivra,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,5,"B,S,C,V,L",3.0
Vivra,U.S.A.,2018,Bolivia,South America,70.0,60-70%,5,"B,S,C,V,L",2.5
Vivra,U.S.A.,2018,Haiti,North America,70.0,60-70%,5,"B,S,C,V,L",2.5
Wellington Chocolate Factory,New Zealand,2016,Dominican Republic,North America,70.0,60-70%,2,"B,S*",3.5
Wellington Chocolate Factory,New Zealand,2016,Peru,South America,70.0,60-70%,2,"B,S*",3.5
Wellington Chocolate Factory,New Zealand,2017,Samoa,Oceania,77.0,70-80%,2,"B,S",3.0
White Label aka Mutari,U.S.A.,2018,Tanzania,Africa,68.0,60-70%,3,"B,S,C",3.0
White Label aka Mutari,U.S.A.,2018,Bolivia,South America,72.0,70-80%,3,"B,S,C",3.0
White Label aka Mutari,U.S.A.,2021,Philippines,Asia,74.0,70-80%,3,"B,S,C",3.5
White Label aka Mutari,U.S.A.,2021,Uganda,Africa,72.0,70-80%,3,"B,S,C",3.5
White Label aka Mutari,U.S.A.,2021,Honduras,North America,74.0,70-80%,2,"B,S",3.75
White Label aka Mutari,U.S.A.,2021,Trinidad,North America,72.0,70-80%,3,"B,S,C",3.75
Wilkie's Organic,Ireland,2013,Peru,South America,75.0,70-80%,3,"B,S,C",2.5
